title_id,title,language,category,registration_year
T01505,Nagar Herald Today,Hindi,Newspaper,2006
T01506,Nagar Herald Update,Marathi,Digest,2009
T01507,Nagar Herald Weekly,Hindi,Journal,2003
T01508,Nagar Indian Express,Bengali,Journal,2015
T01509,Nagar Indian Express Bulletin,Kannada,Digest,2008
T01510,Nagar Indian Express Daily,Hindi,Digest,2017
T01511,Nagar Indian Express Journal,Telugu,Magazine,2011
T01512,Nagar Indian Express Live,Telugu,Periodical,2005
T01513,Nagar Indian Express Monthly,Kannada,Newspaper,2008
T01514,Nagar Indian Express Report,Kannada,Journal,2008
T01515,Nagar Indian Express Today,Gujarati,Periodical,2018
T01516,Nagar Indian Express Update,English,Magazine,2024
T01517,Nagar Indian Express Weekly,Urdu,Newspaper,2002
T01518,Nagar Jagran,Urdu,Periodical,2017
T01519,Nagar Jagran Bulletin,Telugu,Bulletin,2007
T01520,Nagar Jagran Daily,Malayalam,Newspaper,2012
T01521,Nagar Jagran Journal,Malayalam,Journal,2017
T01522,Nagar Jagran Live,Urdu,Journal,2018
T01523,Nagar Jagran Monthly,Gujarati,Journal,2009
T01524,Nagar Jagran Report,Hindi,Journal,2022
T01525,Nagar Jagran Today,English,Bulletin,2018
T01526,Nagar Jagran Update,Malayalam,Bulletin,2021
T01527,Nagar Jagran Weekly,Punjabi,Magazine,2003
T01528,Nagar Kesari,Kannada,Magazine,2005
T01529,Nagar Kesari Bulletin,Gujarati,Magazine,2004
T01530,Nagar Kesari Daily,English,Journal,2002
T01531,Nagar Kesari Journal,Urdu,Journal,2006
T01532,Nagar Kesari Live,Urdu,Magazine,2019
T01533,Nagar Kesari Monthly,Bengali,Periodical,2023
T01534,Nagar Kesari Report,Hindi,Newspaper,2012
T01535,Nagar Kesari Today,Malayalam,Journal,2017
T01536,Nagar Kesari Update,Tamil,Periodical,2016
T01537,Nagar Kesari Weekly,Kannada,Newspaper,2022
T01538,Nagar News,Punjabi,Bulletin,2016
T01539,Nagar News Bulletin,Telugu,Newspaper,2013
T01540,Nagar News Daily,Marathi,Magazine,2018
T01541,Nagar News Journal,Punjabi,Bulletin,2024
T01542,Nagar News Live,Hindi,Newspaper,2018
T01543,Nagar News Monthly,Hindi,Periodical,2017
T01544,Nagar News Report,Tamil,Journal,2008
T01545,Nagar News Today,Telugu,Digest,2015
T01546,Nagar News Update,Punjabi,Bulletin,2015
T01547,Nagar News Weekly,English,Magazine,2008
T01548,Nagar Patrika,Telugu,Magazine,2019
T01549,Nagar Patrika Bulletin,Punjabi,Digest,2022
T01550,Nagar Patrika Daily,Telugu,Newspaper,2012
T01551,Nagar Patrika Journal,Tamil,Digest,2007
T01552,Nagar Patrika Live,English,Digest,2015
T01553,Nagar Patrika Monthly,Bengali,Periodical,2000
T01554,Nagar Patrika Report,Tamil,Periodical,2009
T01555,Nagar Patrika Today,Bengali,Journal,2022
T01556,Nagar Patrika Update,Urdu,Newspaper,2007
T01557,Nagar Patrika Weekly,Marathi,Periodical,2023
T01558,Nagar Post,Kannada,Periodical,2008
T01559,Nagar Post Bulletin,Telugu,Bulletin,2020
T01560,Nagar Post Daily,Hindi,Magazine,2014
T01561,Nagar Post Journal,Gujarati,Journal,2023
T01562,Nagar Post Live,Kannada,Bulletin,2011
T01563,Nagar Post Monthly,English,Bulletin,2005
T01564,Nagar Post Report,Hindi,Periodical,2022
T01565,Nagar Post Today,Malayalam,Journal,2004
T01566,Nagar Post Update,Malayalam,Bulletin,2000
T01567,Nagar Post Weekly,Marathi,Magazine,2006
T01568,Nagar Prabhat,English,Magazine,2001
T01569,Nagar Prabhat Bulletin,Kannada,Newspaper,2011
T01570,Nagar Prabhat Daily,Gujarati,Periodical,2011
T01571,Nagar Prabhat Journal,Kannada,Bulletin,2012
T01572,Nagar Prabhat Live,Urdu,Newspaper,2021
T01573,Nagar Prabhat Monthly,English,Magazine,2011
T01574,Nagar Prabhat Report,Kannada,Bulletin,2014
T01575,Nagar Prabhat Today,Marathi,Journal,2018
T01576,Nagar Prabhat Update,Malayalam,Periodical,2011
T01577,Nagar Prabhat Weekly,Marathi,Periodical,2023
T01578,Nagar Prakash,Hindi,Periodical,2000
T01579,Nagar Prakash Bulletin,Telugu,Newspaper,2005
T01580,Nagar Prakash Daily,Punjabi,Magazine,2007
T01581,Nagar Prakash Journal,Urdu,Magazine,2021
T01582,Nagar Prakash Live,Gujarati,Periodical,2020
T01583,Nagar Prakash Monthly,Telugu,Bulletin,2000
T01584,Nagar Prakash Report,Urdu,Newspaper,2015
T01585,Nagar Prakash Today,Marathi,Digest,2005
T01586,Nagar Prakash Update,Punjabi,Newspaper,2007
T01587,Nagar Prakash Weekly,Bengali,Bulletin,2009
T01588,Nagar Pratidin Sandhya,Urdu,Periodical,2013
T01589,Nagar Pratidin Sandhya Bulletin,Telugu,Periodical,2014
T01590,Nagar Pratidin Sandhya Daily,Bengali,Magazine,2014
T01591,Nagar Pratidin Sandhya Journal,Bengali,Digest,2016
T01592,Nagar Pratidin Sandhya Live,Punjabi,Journal,2018
T01593,Nagar Pratidin Sandhya Monthly,Hindi,Newspaper,2016
T01594,Nagar Pratidin Sandhya Report,Urdu,Periodical,2017
T01595,Nagar Pratidin Sandhya Today,Urdu,Bulletin,2019
T01596,Nagar Pratidin Sandhya Update,Bengali,Periodical,2021
T01597,Nagar Pratidin Sandhya Weekly,Hindi,Journal,2002
T01598,Nagar Samachar,Tamil,Periodical,2020
T01599,Nagar Samachar Bulletin,Tamil,Periodical,2008
T01600,Nagar Samachar Daily,Urdu,Digest,2020
T01601,Nagar Samachar Journal,Bengali,Magazine,2004
T01602,Nagar Samachar Live,Malayalam,Magazine,2001
T01603,Nagar Samachar Monthly,Punjabi,Journal,2021
T01604,Nagar Samachar Report,Tamil,Digest,2004
T01605,Nagar Samachar Today,English,Digest,2015
T01606,Nagar Samachar Update,Bengali,Periodical,2013
T01607,Nagar Samachar Weekly,Telugu,Journal,2023
T01608,Nagar Sandesh,English,Bulletin,2022
T01609,Nagar Sandesh Bulletin,Punjabi,Magazine,2010
T01610,Nagar Sandesh Daily,Gujarati,Digest,2017
T01611,Nagar Sandesh Journal,Urdu,Journal,2021
T01612,Nagar Sandesh Live,Tamil,Bulletin,2009
T01613,Nagar Sandesh Monthly,Marathi,Digest,2017
T01614,Nagar Sandesh Report,Marathi,Periodical,2003
T01615,Nagar Sandesh Today,Kannada,Magazine,2023
T01616,Nagar Sandesh Update,Bengali,Digest,2017
T01617,Nagar Sandesh Weekly,Marathi,Digest,2010
T01618,Nagar Sandhya,Urdu,Newspaper,2007
T01619,Nagar Sandhya Bulletin,Tamil,Magazine,2023
T01620,Nagar Sandhya Daily,Bengali,Journal,2010
T01621,Nagar Sandhya Journal,Tamil,Periodical,2018
T01622,Nagar Sandhya Live,Bengali,Journal,2003
T01623,Nagar Sandhya Monthly,Kannada,Newspaper,2020
T01624,Nagar Sandhya Report,Punjabi,Bulletin,2019
T01625,Nagar Sandhya Today,Hindi,Journal,2006
T01626,Nagar Sandhya Update,Malayalam,Newspaper,2021
T01627,Nagar Sandhya Weekly,Telugu,Bulletin,2009
T01628,Nagar The Hindu,Telugu,Newspaper,2004
T01629,Nagar The Hindu Bulletin,Marathi,Magazine,2010
T01630,Nagar The Hindu Daily,Telugu,Bulletin,2014
T01631,Nagar The Hindu Journal,Marathi,Periodical,2022
T01632,Nagar The Hindu Live,Marathi,Newspaper,2015
T01633,Nagar The Hindu Monthly,Tamil,Digest,2005
T01634,Nagar The Hindu Report,Tamil,Digest,2001
T01635,Nagar The Hindu Today,English,Journal,2008
T01636,Nagar The Hindu Update,Gujarati,Magazine,2018
T01637,Nagar The Hindu Weekly,Marathi,Journal,2024
T01638,Nagar Times,Hindi,Magazine,2019
T01639,Nagar Times Bulletin,Telugu,Digest,2013
T01640,Nagar Times Daily,Telugu,Journal,2015
T01641,Nagar Times Journal,Telugu,Newspaper,2001
T01642,Nagar Times Live,Malayalam,Magazine,2023
T01643,Nagar Times Monthly,Tamil,Newspaper,2010
T01644,Nagar Times Report,Malayalam,Magazine,2000
T01645,Nagar Times Today,Urdu,Newspaper,2020
T01646,Nagar Times Update,Gujarati,Magazine,2022
T01647,Nagar Times Weekly,Tamil,Periodical,2004
T01648,Nagar Tribune,Hindi,Journal,2016
T01649,Nagar Tribune Bulletin,Punjabi,Periodical,2005
T01650,Nagar Tribune Daily,Hindi,Newspaper,2009
T01651,Nagar Tribune Journal,Bengali,Journal,2023
T01652,Nagar Tribune Live,Malayalam,Bulletin,2016
T01653,Nagar Tribune Monthly,Tamil,Journal,2021
T01654,Nagar Tribune Report,Marathi,Periodical,2015
T01655,Nagar Tribune Today,Tamil,Magazine,2005
T01656,Nagar Tribune Update,Telugu,Newspaper,2007
T01657,Nagar Tribune Weekly,Gujarati,Digest,2004
T01658,Nagar Vartha,Gujarati,Digest,2000
T01659,Nagar Vartha Bulletin,Punjabi,Bulletin,2005
T01660,Nagar Vartha Daily,Hindi,Periodical,2022
T01661,Nagar Vartha Journal,Urdu,Newspaper,2012
T01662,Nagar Vartha Live,Urdu,Periodical,2024
T01663,Nagar Vartha Monthly,Malayalam,Bulletin,2001
T01664,Nagar Vartha Report,Punjabi,Newspaper,2021
T01665,Nagar Vartha Today,Hindi,Digest,2000
T01666,Nagar Vartha Update,English,Digest,2003
T01667,Nagar Vartha Weekly,Telugu,Journal,2012
T01668,Nagar Vichar,Hindi,Bulletin,2008
T01669,Nagar Vichar Bulletin,Kannada,Digest,2004
T01670,Nagar Vichar Daily,Gujarati,Digest,2021
T01671,Nagar Vichar Journal,Urdu,Newspaper,2009
T01672,Nagar Vichar Live,Telugu,Digest,2003
T01673,Nagar Vichar Monthly,Urdu,Bulletin,2008
T01674,Nagar Vichar Report,Punjabi,Bulletin,2022
T01675,Nagar Vichar Today,Marathi,Journal,2003
T01676,Nagar Vichar Update,Malayalam,Digest,2019
T01677,Nagar Vichar Weekly,Hindi,Periodical,2003
T01678,National Awaaz,Hindi,Journal,2006
T01679,National Awaaz Bulletin,Punjabi,Magazine,2024
T01680,National Awaaz Daily,Bengali,Bulletin,2006
T01681,National Awaaz Journal,Tamil,Digest,2013
T01682,National Awaaz Live,Bengali,Magazine,2001
T01683,National Awaaz Monthly,Malayalam,Journal,2006
T01684,National Awaaz Report,Kannada,Periodical,2007
T01685,National Awaaz Today,English,Newspaper,2021
T01686,National Awaaz Update,Hindi,Newspaper,2018
T01687,National Awaaz Weekly,Urdu,Journal,2004
T01688,National Bhaskar,Hindi,Bulletin,2002
T01689,National Bhaskar Bulletin,Hindi,Periodical,2020
T01690,National Bhaskar Daily,Gujarati,Journal,2009
T01691,National Bhaskar Journal,Bengali,Journal,2001
T01692,National Bhaskar Live,Hindi,Magazine,2001
T01693,National Bhaskar Monthly,Bengali,Periodical,2021
T01694,National Bhaskar Report,Tamil,Journal,2023
T01695,National Bhaskar Today,Hindi,Newspaper,2024
T01696,National Bhaskar Update,English,Newspaper,2004
T01697,National Bhaskar Weekly,Urdu,Digest,2005
T01698,National Dainik Namaskar,Tamil,Periodical,2014
T01699,National Dainik Namaskar Bulletin,Punjabi,Periodical,2023
T01700,National Dainik Namaskar Daily,Hindi,Periodical,2010
T01701,National Dainik Namaskar Journal,Marathi,Newspaper,2012
T01702,National Dainik Namaskar Live,Telugu,Journal,2008
T01703,National Dainik Namaskar Monthly,Telugu,Digest,2015
T01704,National Dainik Namaskar Report,Telugu,Digest,2005
T01705,National Dainik Namaskar Today,Hindi,Magazine,2022
T01706,National Dainik Namaskar Update,English,Magazine,2003
T01707,National Dainik Namaskar Weekly,Telugu,Bulletin,2015
T01708,National Darpan,Punjabi,Digest,2014
T01709,National Darpan Bulletin,Marathi,Bulletin,2012
T01710,National Darpan Daily,Tamil,Bulletin,2000
T01711,National Darpan Journal,Urdu,Digest,2004
T01712,National Darpan Live,Kannada,Journal,2003
T01713,National Darpan Monthly,Telugu,Journal,2001
T01714,National Darpan Report,Hindi,Periodical,2020
T01715,National Darpan Today,Tamil,Newspaper,2022
T01716,National Darpan Update,Urdu,Bulletin,2024
T01717,National Darpan Weekly,Punjabi,Digest,2018
T01718,National Express,Gujarati,Digest,2010
T01719,National Express Bulletin,Malayalam,Bulletin,2022
T01720,National Express Daily,Punjabi,Newspaper,2013
T01721,National Express Journal,Urdu,Digest,2007
T01722,National Express Live,Kannada,Periodical,2021
T01723,National Express Monthly,Urdu,Digest,2012
T01724,National Express Report,Marathi,Bulletin,2019
T01725,National Express Today,English,Newspaper,2020
T01726,National Express Update,Marathi,Bulletin,2015
T01727,National Express Weekly,Kannada,Magazine,2002
T01728,National Herald,Kannada,Periodical,2007
T01729,National Herald Bulletin,Tamil,Periodical,2001
T01730,National Herald Daily,Malayalam,Magazine,2017
T01731,National Herald Journal,Urdu,Journal,2012
T01732,National Herald Live,Gujarati,Newspaper,2014
T01733,National Herald Monthly,Kannada,Bulletin,2014
T01734,National Herald Report,Hindi,Journal,2014
T01735,National Herald Today,Tamil,Newspaper,2015
T01736,National Herald Update,Urdu,Newspaper,2003
T01737,National Herald Weekly,Telugu,Journal,2001
T01738,National Indian Express,Malayalam,Bulletin,2000
T01739,National Indian Express Bulletin,Hindi,Bulletin,2019
T01740,National Indian Express Daily,Urdu,Periodical,2016
T01741,National Indian Express Journal,Malayalam,Magazine,2020
T01742,National Indian Express Live,Urdu,Journal,2010
T01743,National Indian Express Monthly,Tamil,Newspaper,2007
T01744,National Indian Express Report,Kannada,Periodical,2017
T01745,National Indian Express Today,Punjabi,Bulletin,2015
T01746,National Indian Express Update,Urdu,Periodical,2022
T01747,National Indian Express Weekly,Kannada,Newspaper,2003
T01748,National Jagran,Urdu,Magazine,2000
T01749,National Jagran Bulletin,Tamil,Periodical,2020
T01750,National Jagran Daily,Bengali,Bulletin,2016
T01751,National Jagran Journal,Tamil,Digest,2003
T01752,National Jagran Live,English,Magazine,2015
T01753,National Jagran Monthly,Marathi,Digest,2023
T01754,National Jagran Report,Telugu,Newspaper,2008
T01755,National Jagran Today,Punjabi,Magazine,2006
T01756,National Jagran Update,Hindi,Journal,2006
T01757,National Jagran Weekly,Kannada,Magazine,2022
T01758,National Kesari,Tamil,Newspaper,2024
T01759,National Kesari Bulletin,Telugu,Newspaper,2020
T01760,National Kesari Daily,Urdu,Bulletin,2003
T01761,National Kesari Journal,Kannada,Journal,2021
T01762,National Kesari Live,Punjabi,Bulletin,2004
T01763,National Kesari Monthly,Kannada,Newspaper,2016
T01764,National Kesari Report,English,Bulletin,2013
T01765,National Kesari Today,Punjabi,Journal,2016
T01766,National Kesari Update,Marathi,Digest,2018
T01767,National Kesari Weekly,Marathi,Digest,2004
T01768,National News,Hindi,Journal,2021
T01769,National News Bulletin,Punjabi,Bulletin,2010
T01770,National News Daily,Malayalam,Journal,2013
T01771,National News Journal,Punjabi,Digest,2024
T01772,National News Live,Gujarati,Periodical,2012
T01773,National News Monthly,Tamil,Periodical,2014
T01774,National News Report,Marathi,Magazine,2013
T01775,National News Today,Punjabi,Digest,2023
T01776,National News Update,Malayalam,Periodical,2022
T01777,National News Weekly,Malayalam,Periodical,2022
T01778,National Patrika,Malayalam,Digest,2006
T01779,National Patrika Bulletin,Gujarati,Magazine,2019
T01780,National Patrika Daily,Bengali,Digest,2011
T01781,National Patrika Journal,Urdu,Magazine,2022
T01782,National Patrika Live,Urdu,Magazine,2016
T01783,National Patrika Monthly,Malayalam,Digest,2020
T01784,National Patrika Report,Tamil,Digest,2003
T01785,National Patrika Today,Tamil,Bulletin,2015
T01786,National Patrika Update,Punjabi,Bulletin,2021
T01787,National Patrika Weekly,Telugu,Digest,2023
T01788,National Post,Malayalam,Periodical,2013
T01789,National Post Bulletin,English,Bulletin,2003
T01790,National Post Daily,English,Journal,2004
T01791,National Post Journal,English,Digest,2001
T01792,National Post Live,Gujarati,Periodical,2024
T01793,National Post Monthly,Marathi,Periodical,2021
T01794,National Post Report,Bengali,Magazine,2001
T01795,National Post Today,Bengali,Magazine,2024
T01796,National Post Update,Malayalam,Newspaper,2011
T01797,National Post Weekly,Kannada,Newspaper,2019
T01798,National Prabhat,Urdu,Digest,2017
T01799,National Prabhat Bulletin,Gujarati,Digest,2020
T01800,National Prabhat Daily,Malayalam,Journal,2007
T01801,National Prabhat Journal,Malayalam,Digest,2009
T01802,National Prabhat Live,Urdu,Newspaper,2012
T01803,National Prabhat Monthly,Telugu,Journal,2021
T01804,National Prabhat Report,Tamil,Bulletin,2001
T01805,National Prabhat Today,English,Digest,2008
T01806,National Prabhat Update,Gujarati,Bulletin,2024
T01807,National Prabhat Weekly,Kannada,Magazine,2020
T01808,National Prakash,Urdu,Periodical,2024
T01809,National Prakash Bulletin,Punjabi,Bulletin,2023
T01810,National Prakash Daily,Punjabi,Magazine,2024
T01811,National Prakash Journal,Gujarati,Periodical,2014
T01812,National Prakash Live,Marathi,Digest,2002
T01813,National Prakash Monthly,Marathi,Magazine,2023
T01814,National Prakash Report,Malayalam,Newspaper,2012
T01815,National Prakash Today,English,Journal,2008
T01816,National Prakash Update,Malayalam,Periodical,2004
T01817,National Prakash Weekly,Marathi,Bulletin,2008
T01818,National Pratidin Sandhya,English,Periodical,2014
T01819,National Pratidin Sandhya Bulletin,Marathi,Newspaper,2004
T01820,National Pratidin Sandhya Daily,Tamil,Bulletin,2001
T01821,National Pratidin Sandhya Journal,Urdu,Bulletin,2021
T01822,National Pratidin Sandhya Live,Bengali,Journal,2018
T01823,National Pratidin Sandhya Monthly,Malayalam,Periodical,2002
T01824,National Pratidin Sandhya Report,Tamil,Bulletin,2007
T01825,National Pratidin Sandhya Today,Marathi,Bulletin,2002
T01826,National Pratidin Sandhya Update,Malayalam,Magazine,2013
T01827,National Pratidin Sandhya Weekly,Malayalam,Bulletin,2012
T01828,National Samachar,Hindi,Periodical,2007
T01829,National Samachar Bulletin,Gujarati,Digest,2010
T01830,National Samachar Daily,Tamil,Periodical,2009
T01831,National Samachar Journal,Gujarati,Bulletin,2016
T01832,National Samachar Live,Kannada,Bulletin,2024
T01833,National Samachar Monthly,Urdu,Newspaper,2003
T01834,National Samachar Report,Urdu,Periodical,2014
T01835,National Samachar Today,Gujarati,Digest,2019
T01836,National Samachar Update,Punjabi,Magazine,2001
T01837,National Samachar Weekly,Urdu,Periodical,2012
T01838,National Sandesh,Hindi,Journal,2008
T01839,National Sandesh Bulletin,Malayalam,Digest,2009
T01840,National Sandesh Daily,English,Bulletin,2024
T01841,National Sandesh Journal,Tamil,Bulletin,2016
T01842,National Sandesh Live,Kannada,Journal,2001
T01843,National Sandesh Monthly,Bengali,Digest,2006
T01844,National Sandesh Report,Tamil,Bulletin,2002
T01845,National Sandesh Today,Hindi,Magazine,2024
T01846,National Sandesh Update,Malayalam,Bulletin,2000
T01847,National Sandesh Weekly,Urdu,Newspaper,2006
T01848,National Sandhya,Urdu,Digest,2024
T01849,National Sandhya Bulletin,Gujarati,Digest,2013
T01850,National Sandhya Daily,Hindi,Magazine,2017
T01851,National Sandhya Journal,Telugu,Digest,2002
T01852,National Sandhya Live,Urdu,Magazine,2000
T01853,National Sandhya Monthly,Kannada,Digest,2010
T01854,National Sandhya Report,English,Newspaper,2002
T01855,National Sandhya Today,English,Magazine,2008
T01856,National Sandhya Update,Malayalam,Newspaper,2018
T01857,National Sandhya Weekly,Gujarati,Periodical,2013
T01858,National The Hindu,Telugu,Journal,2020
T01859,National The Hindu Bulletin,Telugu,Journal,2010
T01860,National The Hindu Daily,English,Journal,2021
T01861,National The Hindu Journal,Hindi,Bulletin,2000
T01862,National The Hindu Live,Urdu,Digest,2019
T01863,National The Hindu Monthly,Hindi,Digest,2018
T01864,National The Hindu Report,English,Digest,2002
T01865,National The Hindu Today,Tamil,Bulletin,2003
T01866,National The Hindu Update,Bengali,Digest,2009
T01867,National The Hindu Weekly,Punjabi,Newspaper,2009
T01868,National Times,Kannada,Journal,2012
T01869,National Times Bulletin,Urdu,Newspaper,2015
T01870,National Times Daily,Marathi,Bulletin,2007
T01871,National Times Journal,Marathi,Digest,2012
T01872,National Times Live,Malayalam,Periodical,2020
T01873,National Times Monthly,Marathi,Periodical,2021
T01874,National Times Report,Urdu,Periodical,2000
T01875,National Times Today,Malayalam,Bulletin,2004
T01876,National Times Update,Hindi,Newspaper,2000
T01877,National Times Weekly,Punjabi,Bulletin,2012
T01878,National Tribune,Malayalam,Bulletin,2002
T01879,National Tribune Bulletin,Bengali,Magazine,2023
T01880,National Tribune Daily,Tamil,Magazine,2013
T01881,National Tribune Journal,Urdu,Bulletin,2004
T01882,National Tribune Live,Marathi,Magazine,2007
T01883,National Tribune Monthly,Punjabi,Periodical,2006
T01884,National Tribune Report,Hindi,Magazine,2021
T01885,National Tribune Today,Punjabi,Newspaper,2024
T01886,National Tribune Update,Malayalam,Journal,2020
T01887,National Tribune Weekly,Malayalam,Newspaper,2009
T01888,National Vartha,Urdu,Newspaper,2008
T01889,National Vartha Bulletin,Hindi,Magazine,2023
T01890,National Vartha Daily,Punjabi,Journal,2010
T01891,National Vartha Journal,Tamil,Magazine,2021
T01892,National Vartha Live,Urdu,Magazine,2003
T01893,National Vartha Monthly,Bengali,Bulletin,2002
T01894,National Vartha Report,Gujarati,Periodical,2015
T01895,National Vartha Today,Kannada,Periodical,2019
T01896,National Vartha Update,Urdu,Periodical,2022
T01897,National Vartha Weekly,Punjabi,Magazine,2018
T01898,National Vichar,Punjabi,Periodical,2010
T01899,National Vichar Bulletin,Telugu,Magazine,2000
T01900,National Vichar Daily,Tamil,Magazine,2007
T01901,National Vichar Journal,Urdu,Journal,2008
T01902,National Vichar Live,Tamil,Magazine,2021
T01903,National Vichar Monthly,Tamil,Journal,2014
T01904,National Vichar Report,Kannada,Periodical,2024
T01905,National Vichar Today,Bengali,Journal,2017
T01906,National Vichar Update,Hindi,Magazine,2020
T01907,National Vichar Weekly,Punjabi,Newspaper,2008
T01908,Navbharat,Marathi,Bulletin,2006
T01909,New Awaaz,Bengali,Digest,2020
T01910,New Awaaz Bulletin,Hindi,Digest,2002
T01911,New Awaaz Daily,English,Bulletin,2020
T01912,New Awaaz Journal,English,Bulletin,2018
T01913,New Awaaz Live,Telugu,Bulletin,2006
T01914,New Awaaz Monthly,English,Bulletin,2008
T01915,New Awaaz Report,Malayalam,Bulletin,2015
T01916,New Awaaz Today,Urdu,Magazine,2011
T01917,New Awaaz Update,Telugu,Magazine,2024
T01918,New Awaaz Weekly,Punjabi,Digest,2009
T01919,New Bhaskar,Marathi,Journal,2016
T01920,New Bhaskar Bulletin,Malayalam,Newspaper,2012
T01921,New Bhaskar Daily,Tamil,Bulletin,2000
T01922,New Bhaskar Journal,Urdu,Magazine,2019
T01923,New Bhaskar Live,Urdu,Magazine,2024
T01924,New Bhaskar Monthly,Malayalam,Magazine,2014
T01925,New Bhaskar Report,Marathi,Magazine,2018
T01926,New Bhaskar Today,Punjabi,Digest,2004
T01927,New Bhaskar Update,Kannada,Periodical,2001
T01928,New Bhaskar Weekly,Gujarati,Journal,2007
T01929,New Dainik Namaskar,Hindi,Periodical,2011
T01930,New Dainik Namaskar Bulletin,Gujarati,Newspaper,2021
T01931,New Dainik Namaskar Daily,Gujarati,Bulletin,2011
T01932,New Dainik Namaskar Journal,Telugu,Journal,2014
T01933,New Dainik Namaskar Live,English,Newspaper,2020
T01934,New Dainik Namaskar Monthly,Tamil,Newspaper,2022
T01935,New Dainik Namaskar Report,Malayalam,Digest,2008
T01936,New Dainik Namaskar Today,Bengali,Bulletin,2017
T01937,New Dainik Namaskar Update,Punjabi,Magazine,2012
T01938,New Dainik Namaskar Weekly,Urdu,Journal,2011
T01939,New Darpan,Punjabi,Digest,2002
T01940,New Darpan Bulletin,Malayalam,Periodical,2012
T01941,New Darpan Daily,Gujarati,Bulletin,2012
T01942,New Darpan Journal,Tamil,Periodical,2015
T01943,New Darpan Live,Kannada,Bulletin,2000
T01944,New Darpan Monthly,Malayalam,Magazine,2014
T01945,New Darpan Report,Marathi,Magazine,2002
T01946,New Darpan Today,Malayalam,Digest,2008
T01947,New Darpan Update,Gujarati,Magazine,2005
T01948,New Darpan Weekly,Marathi,Periodical,2019
T01949,New Express,Hindi,Digest,2007
T01950,New Express Bulletin,Telugu,Periodical,2023
T01951,New Express Daily,Hindi,Journal,2021
T01952,New Express Journal,Kannada,Journal,2006
T01953,New Express Live,Punjabi,Magazine,2020
T01954,New Express Monthly,Telugu,Newspaper,2007
T01955,New Express Report,English,Magazine,2018
T01956,New Express Today,Punjabi,Magazine,2004
T01957,New Express Update,Urdu,Bulletin,2001
T01958,New Express Weekly,Punjabi,Magazine,2001
T01959,New Herald,Marathi,Periodical,2005
T01960,New Herald Bulletin,Malayalam,Journal,2019
T01961,New Herald Daily,Punjabi,Digest,2000
T01962,New Herald Journal,Urdu,Periodical,2002
T01963,New Herald Live,Gujarati,Journal,2019
T01964,New Herald Monthly,Kannada,Journal,2005
T01965,New Herald Report,Gujarati,Journal,2019
T01966,New Herald Today,Marathi,Bulletin,2024
T01967,New Herald Update,Marathi,Bulletin,2021
T01968,New Herald Weekly,Malayalam,Periodical,2005
T01969,New Indian Express,Urdu,Periodical,2014
T01970,New Indian Express Bulletin,Punjabi,Bulletin,2002
T01971,New Indian Express Daily,Gujarati,Journal,2012
T01972,New Indian Express Journal,Marathi,Newspaper,2000
T01973,New Indian Express Live,Gujarati,Bulletin,2016
T01974,New Indian Express Monthly,Urdu,Journal,2004
T01975,New Indian Express Report,Punjabi,Newspaper,2005
T01976,New Indian Express Today,Kannada,Bulletin,2019
T01977,New Indian Express Update,English,Bulletin,2016
T01978,New Indian Express Weekly,Hindi,Newspaper,2015
T01979,New Jagran,Urdu,Magazine,2019
T01980,New Jagran Bulletin,Malayalam,Newspaper,2024
T01981,New Jagran Daily,Urdu,Digest,2013
T01982,New Jagran Journal,Malayalam,Journal,2011
T01983,New Jagran Live,English,Digest,2016
T01984,New Jagran Monthly,Telugu,Magazine,2015
T01985,New Jagran Report,Telugu,Periodical,2018
T01986,New Jagran Today,Punjabi,Newspaper,2013
T01987,New Jagran Update,Marathi,Periodical,2015
T01988,New Jagran Weekly,Gujarati,Newspaper,2009
T01989,New Kesari,Punjabi,Bulletin,2013
T01990,New Kesari Bulletin,Bengali,Magazine,2000
T01991,New Kesari Daily,English,Bulletin,2016
T01992,New Kesari Journal,Hindi,Bulletin,2000
T01993,New Kesari Live,Telugu,Digest,2006
T01994,New Kesari Monthly,Tamil,Journal,2011
T01995,New Kesari Report,Hindi,Magazine,2013
T01996,New Kesari Today,Urdu,Bulletin,2008
T01997,New Kesari Update,Bengali,Bulletin,2013
T01998,New Kesari Weekly,Punjabi,Periodical,2019
T01999,New News,Bengali,Digest,2012
T02000,New News Bulletin,Gujarati,Journal,2017
T02001,New News Daily,Malayalam,Journal,2005
T02002,New News Journal,Tamil,Bulletin,2017
T02003,New News Live,Kannada,Periodical,2009
T02004,New News Monthly,Punjabi,Periodical,2024
T02005,New News Report,Telugu,Digest,2004
T02006,New News Today,Urdu,Newspaper,2023
T02007,New News Update,Gujarati,Journal,2022
T02008,New News Weekly,Marathi,Newspaper,2006
T02009,New Patrika,Malayalam,Journal,2010
T02010,New Patrika Bulletin,Malayalam,Bulletin,2022
T02011,New Patrika Daily,Urdu,Digest,2001
T02012,New Patrika Journal,Marathi,Journal,2020
T02013,New Patrika Live,English,Newspaper,2004
T02014,New Patrika Monthly,Kannada,Bulletin,2013
T02015,New Patrika Report,Hindi,Newspaper,2008
T02016,New Patrika Today,Gujarati,Periodical,2002
T02017,New Patrika Update,Punjabi,Newspaper,2023
T02018,New Patrika Weekly,Telugu,Journal,2019
T02019,New Post,Urdu,Bulletin,2009
T02020,New Post Bulletin,Punjabi,Newspaper,2024
